data,regiao,id_cliente,nome_cliente,produto,categoria,valor,renda_mensal
2024-10-17,Centro-Oeste,7,Cliente 007,Produto_08,Alimentos,76.21,4724.66
2024-10-17,Sul,97,Cliente 097,Produto_03,Bebidas,153.56,2878.73
2024-10-17,Norte,111,Cliente 111,Produto_13,Limpeza,79.44,4320.1
2024-10-18,Sudeste,33,Cliente 033,Produto_05,Alimentos,195.92,538.98
2024-10-18,Sudeste,20,Cliente 020,Produto_10,Higiene,169.76,2358.59
2024-10-18,Norte,105,Cliente 105,Produto_06,Alimentos,135.88,4731.94
2024-10-18,Sul,48,Cliente 048,Produto_03,Bebidas,181.08,2977.27
2024-10-18,Sudeste,78,Cliente 078,Produto_12,Limpeza,86.63,875.58
2024-10-18,Norte,25,Cliente 025,Produto_01,Bebidas,64.95,2145.69
2024-10-18,Sul,75,Cliente 075,Produto_06,Alimentos,9.77,1149.31
2024-10-18,Norte,86,Cliente 086,Produto_07,Alimentos,9.37,1282.2
2024-10-18,Nordeste,61,Cliente 061,Produto_05,Alimentos,118.49,2525.26
2024-10-18,Sul,106,Cliente 106,Produto_08,Alimentos,74.11,9272.59
2024-10-18,Sul,97,Cliente 097,Produto_05,Alimentos,72.42,2878.73
2024-10-18,Norte,115,Cliente 115,Produto_10,Higiene,212.93,6458.49
2024-10-18,Nordeste,120,Cliente 120,Produto_04,Bebidas,197.13,1825.61
2024-10-18,Norte,56,Cliente 056,Produto_08,Alimentos,173.23,3387.57
2024-10-18,Sudeste,32,Cliente 032,Produto_05,Alimentos,112.86,1555.9
2024-10-18,Sudeste,11,Cliente 011,Produto_11,Higiene,143.33,1372.03
2024-10-18,Norte,19,Cliente 019,Produto_07,Alimentos,105.93,3032.65
2024-10-18,Sudeste,43,Cliente 043,Produto_06,Alimentos,135.33,3037.79
2024-10-18,Sudeste,66,Cliente 066,Produto_06,Alimentos,100.6,3555.53
2024-10-18,Sul,84,Cliente 084,Produto_11,Higiene,120.7,4839.84
2024-10-18,Norte,19,Cliente 019,Produto_13,Limpeza,13.92,3032.65
2024-10-18,Nordeste,117,Cliente 117,Produto_07,Alimentos,68.92,1040.31
2024-10-18,Norte,34,Cliente 034,Produto_10,Higiene,138.54,2635.14
2024-10-18,Sudeste,78,Cliente 078,Produto_08,Alimentos,59.45,875.58
2024-10-18,Sudeste,103,Cliente 103,Produto_07,Alimentos,139.36,1436.25
2024-10-18,Norte,105,Cliente 105,Produto_02,Bebidas,137.56,4731.94
2024-10-18,Centro-Oeste,93,Cliente 093,Produto_10,Higiene,153.62,4060.47
2024-10-18,Centro-Oeste,91,Cliente 091,Produto_13,Limpeza,60.99,5257.22
2024-10-18,Sudeste,59,Cliente 059,Produto_06,Alimentos,189.08,2353.65
2024-10-18,Sul,72,Cliente 072,Produto_14,Limpeza,170.22,564.3
2024-10-18,Norte,119,Cliente 119,Produto_14,Limpeza,102.35,2637.62
2024-10-18,Sudeste,11,Cliente 011,Produto_07,Alimentos,121.96,1372.03
2024-10-18,Nordeste,14,Cliente 014,Produto_11,Higiene,150.11,3040.37
2024-10-18,Sudeste,66,Cliente 066,Produto_07,Alimentos,156.75,3555.53
2024-10-18,Norte,34,Cliente 034,Produto_12,Limpeza,150.43,2635.14
2024-10-18,Centro-Oeste,112,Cliente 112,Produto_01,Bebidas,41.84,994.71
2024-10-18,Sul,63,Cliente 063,Produto_12,Limpeza,173.24,3917.87
2024-10-18,Norte,119,Cliente 119,Produto_11,Higiene,165.56,2637.62
2024-10-18,Norte,111,Cliente 111,Produto_14,Limpeza,58.84,4320.1
2024-10-19,Centro-Oeste,31,Cliente 031,Produto_02,Bebidas,38.39,1030.59
2024-10-19,Norte,25,Cliente 025,Produto_10,Higiene,158.86,2145.69
2024-10-19,Sudeste,33,Cliente 033,Produto_07,Alimentos,204.88,538.98
2024-10-19,Centro-Oeste,9,Cliente 009,Produto_03,Bebidas,114.25,2692.74
2024-10-19,Sudeste,30,Cliente 030,Produto_14,Limpeza,159.15,649.37
2024-10-19,Nordeste,16,Cliente 016,Produto_01,Bebidas,136.68,1770.69
2024-10-19,Nordeste,40,Cliente 040,Produto_13,Limpeza,185.7,793.71
2024-10-19,Centro-Oeste,55,Cliente 055,Produto_08,Alimentos,82.27,4868.09
2024-10-19,Centro-Oeste,27,Cliente 027,Produto_14,Limpeza,115.25,5430.32
2024-10-19,Sul,106,Cliente 106,Produto_10,Higiene,36.85,9272.59
2024-10-19,Sul,73,Cliente 073,Produto_02,Bebidas,49.4,2937.93
2024-10-19,Norte,100,Cliente 100,Produto_06,Alimentos,171.37,3610.95
2024-10-19,Norte,87,Cliente 087,Produto_01,Bebidas,106.32,2068.87
2024-10-19,Sudeste,79,Cliente 079,Produto_14,Limpeza,186.53,5238.49
2024-10-19,Centro-Oeste,9,Cliente 009,Produto_07,Alimentos,147.47,2692.74
2024-10-19,Sudeste,23,Cliente 023,Produto_12,Limpeza,37.8,2618.46
2024-10-19,Centro-Oeste,55,Cliente 055,Produto_13,Limpeza,143.14,4868.09
2024-10-19,Centro-Oeste,31,Cliente 031,Produto_10,Higiene,104.92,1030.59
2024-10-19,Norte,86,Cliente 086,Produto_03,Bebidas,190.8,1282.2
2024-10-19,Norte,34,Cliente 034,Produto_14,Limpeza,5.0,2635.14
2024-10-19,Sudeste,59,Cliente 059,Produto_06,Alimentos,96.79,2353.65
2024-10-19,Norte,42,Cliente 042,Produto_11,Higiene,75.02,2874.86
2024-10-19,Centro-Oeste,37,Cliente 037,Produto_06,Alimentos,116.85,1269.3
2024-10-19,Centro-Oeste,35,Cliente 035,Produto_02,Bebidas,117.04,1108.77
2024-10-19,Sudeste,17,Cliente 017,Produto_11,Higiene,67.05,2200.5
2024-10-19,Sudeste,70,Cliente 070,Produto_03,Bebidas,98.96,2361.6
2024-10-19,Norte,115,Cliente 115,Produto_10,Higiene,117.42,6458.49
2024-10-19,Sudeste,103,Cliente 103,Produto_08,Alimentos,54.17,1436.25
2024-10-19,Sudeste,62,Cliente 062,Produto_06,Alimentos,217.18,6503.29
2024-10-19,Sul,10,Cliente 010,Produto_06,Alimentos,96.58,4884.02
2024-10-19,Sul,73,Cliente 073,Produto_03,Bebidas,164.29,2937.93
2024-10-19,Centro-Oeste,27,Cliente 027,Produto_07,Alimentos,69.09,5430.32
2024-10-19,Sudeste,78,Cliente 078,Produto_02,Bebidas,151.81,875.58
2024-10-19,Centro-Oeste,93,Cliente 093,Produto_01,Bebidas,78.0,4060.47
2024-10-19,Nordeste,40,Cliente 040,Produto_07,Alimentos,149.07,793.71
2024-10-19,Norte,56,Cliente 056,Produto_02,Bebidas,185.55,3387.57
2024-10-19,Sudeste,32,Cliente 032,Produto_10,Higiene,152.29,1555.9
2024-10-19,Sudeste,52,Cliente 052,Produto_07,Alimentos,226.06,3534.41
2024-10-19,Sudeste,32,Cliente 032,Produto_12,Limpeza,126.48,1555.9
2024-10-19,Centro-Oeste,3,Cliente 003,Produto_03,Bebidas,144.87,2098.28
2024-10-19,Norte,42,Cliente 042,Produto_05,Alimentos,234.99,2874.86
2024-10-19,Nordeste,45,Cliente 045,Produto_14,Limpeza,114.48,3653.07
2024-10-19,Nordeste,47,Cliente 047,Produto_08,Alimentos,235.41,1400.82
2024-10-19,Norte,77,Cliente 077,Produto_07,Alimentos,96.17,2614.42
2024-10-19,Nordeste,67,Cliente 067,Produto_06,Alimentos,112.45,2091.75
2024-10-19,Sudeste,89,Cliente 089,Produto_04,Bebidas,10.86,347.23
2024-10-19,Sudeste,78,Cliente 078,Produto_02,Bebidas,119.91,875.58
2024-10-19,Centro-Oeste,110,Cliente 110,Produto_06,Alimentos,192.36,3461.7
2024-10-19,Sudeste,30,Cliente 030,Produto_05,Alimentos,149.7,649.37
2024-10-19,Sudeste,52,Cliente 052,Produto_09,Higiene,25.69,3534.41
2024-10-19,Norte,111,Cliente 111,Produto_08,Alimentos,200.41,4320.1
2024-10-20,Norte,71,Cliente 071,Produto_02,Bebidas,5.0,1192.59
2024-10-20,Sudeste,103,Cliente 103,Produto_14,Limpeza,139.77,1436.25
2024-10-20,Sudeste,66,Cliente 066,Produto_10,Higiene,107.93,3555.53
2024-10-20,Sudeste,30,Cliente 030,Produto_07,Alimentos,54.21,649.37
2024-10-20,Nordeste,21,Cliente 021,Produto_04,Bebidas,98.7,321.16
2024-10-20,Sudeste,11,Cliente 011,Produto_07,Alimentos,141.21,1372.03
2024-10-20,Nordeste,67,Cliente 067,Produto_11,Higiene,212.97,2091.75
2024-10-20,Norte,87,Cliente 087,Produto_12,Limpeza,125.56,2068.87
2024-10-20,Sul,48,Cliente 048,Produto_05,Alimentos,109.98,2977.27
2024-10-20,Norte,46,Cliente 046,Produto_06,Alimentos,51.22,3120.34
2024-10-20,Sudeste,69,Cliente 069,Produto_03,Bebidas,94.81,3532.96
2024-10-20,Nordeste,104,Cliente 104,Produto_12,Limpeza,23.79,766.96
2024-10-20,Sul,83,Cliente 083,Produto_08,Alimentos,151.25,3635.9
2024-10-20,Norte,25,Cliente 025,Produto_10,Higiene,169.52,2145.69
2024-10-20,Sudeste,51,Cliente 051,Produto_02,Bebidas,111.76,8133.11
2024-10-20,Nordeste,49,Cliente 049,Produto_02,Bebidas,51.08,3111.56
2024-10-20,Sul,83,Cliente 083,Produto_12,Limpeza,94.22,3635.9
2024-10-20,Centro-Oeste,35,Cliente 035,Produto_09,Higiene,206.24,1108.77
2024-10-20,Sudeste,103,Cliente 103,Produto_05,Alimentos,67.03,1436.25
2024-10-20,Sudeste,89,Cliente 089,Produto_05,Alimentos,123.59,347.23
2024-10-20,Sudeste,79,Cliente 079,Produto_10,Higiene,41.5,5238.49
2024-10-20,Nordeste,49,Cliente 049,Produto_03,Bebidas,278.04,3111.56
2024-10-20,Sudeste,50,Cliente 050,Produto_11,Higiene,162.77,1356.13
2024-10-20,Sudeste,53,Cliente 053,Produto_13,Limpeza,209.95,1047.69
2024-10-20,Centro-Oeste,7,Cliente 007,Produto_01,Bebidas,159.24,4724.66
2024-10-20,Norte,85,Cliente 085,Produto_13,Limpeza,69.36,3985.46
2024-10-20,Nordeste,76,Cliente 076,Produto_13,Limpeza,79.79,2809.66
2024-10-20,Sudeste,78,Cliente 078,Produto_12,Limpeza,144.23,875.58
2024-10-20,Norte,25,Cliente 025,Produto_07,Alimentos,126.44,2145.69
2024-10-20,Nordeste,74,Cliente 074,Produto_09,Higiene,197.49,780.38
2024-10-20,Norte,85,Cliente 085,Produto_08,Alimentos,66.19,3985.46
2024-10-20,Nordeste,47,Cliente 047,Produto_06,Alimentos,189.22,1400.82
2024-10-20,Norte,105,Cliente 105,Produto_05,Alimentos,135.95,4731.94
2024-10-20,Nordeste,14,Cliente 014,Produto_04,Bebidas,161.19,3040.37
2024-10-20,Sudeste,53,Cliente 053,Produto_14,Limpeza,105.97,1047.69
2024-10-20,Nordeste,120,Cliente 120,Produto_03,Bebidas,65.58,1825.61
2024-10-20,Sudeste,17,Cliente 017,Produto_08,Alimentos,109.73,2200.5
2024-10-20,Nordeste,64,Cliente 064,Produto_03,Bebidas,106.85,1180.38
2024-10-20,Sudeste,53,Cliente 053,Produto_10,Higiene,183.89,1047.69
2024-10-20,Norte,119,Cliente 119,Produto_03,Bebidas,81.38,2637.62
2024-10-20,Sul,2,Cliente 002,Produto_10,Higiene,82.88,1964.53
2024-10-20,Sudeste,52,Cliente 052,Produto_14,Limpeza,194.25,3534.41
2024-10-20,Nordeste,40,Cliente 040,Produto_08,Alimentos,162.83,793.71
2024-10-20,Norte,115,Cliente 115,Produto_05,Alimentos,140.13,6458.49
2024-10-21,Sudeste,15,Cliente 015,Produto_11,Higiene,45.92,638.77
2024-10-21,Norte,100,Cliente 100,Produto_07,Alimentos,56.13,3610.95
2024-10-21,Sudeste,33,Cliente 033,Produto_14,Limpeza,30.01,538.98
2024-10-21,Norte,95,Cliente 095,Produto_08,Alimentos,64.79,1438.57
2024-10-21,Sudeste,1,Cliente 001,Produto_03,Bebidas,116.67,2672.38
2024-10-21,Sudeste,78,Cliente 078,Produto_14,Limpeza,136.06,875.58
2024-10-21,Sul,106,Cliente 106,Produto_14,Limpeza,151.08,9272.59
2024-10-21,Centro-Oeste,12,Cliente 012,Produto_06,Alimentos,78.19,1917.65
2024-10-21,Sul,22,Cliente 022,Produto_01,Bebidas,97.69,2449.01
2024-10-21,Sudeste,11,Cliente 011,Produto_02,Bebidas,68.93,1372.03
2024-10-21,Norte,34,Cliente 034,Produto_01,Bebidas,186.57,2635.14
2024-10-21,Norte,86,Cliente 086,Produto_11,Higiene,139.77,1282.2
2024-10-21,Centro-Oeste,109,Cliente 109,Produto_06,Alimentos,132.22,1364.75
2024-10-21,Norte,119,Cliente 119,Produto_09,Higiene,105.66,2637.62
2024-10-21,Nordeste,68,Cliente 068,Produto_02,Bebidas,63.43,4153.22
2024-10-21,Sul,10,Cliente 010,Produto_06,Alimentos,115.3,4884.02
2024-10-21,Sudeste,33,Cliente 033,Produto_04,Bebidas,197.86,538.98
2024-10-21,Sudeste,11,Cliente 011,Produto_10,Higiene,80.93,1372.03
2024-10-21,Nordeste,74,Cliente 074,Produto_11,Higiene,131.41,780.38
2024-10-21,Norte,86,Cliente 086,Produto_14,Limpeza,127.53,1282.2
2024-10-21,Norte,102,Cliente 102,Produto_14,Limpeza,88.58,1688.45
2024-10-21,Sul,2,Cliente 002,Produto_14,Limpeza,32.33,1964.53
2024-10-21,Nordeste,68,Cliente 068,Produto_04,Bebidas,95.52,4153.22
2024-10-21,Sul,5,Cliente 005,Produto_05,Alimentos,37.58,1238.45
2024-10-21,Sudeste,51,Cliente 051,Produto_13,Limpeza,229.35,8133.11
2024-10-21,Sul,84,Cliente 084,Produto_08,Alimentos,67.94,4839.84
2024-10-21,Centro-Oeste,107,Cliente 107,Produto_06,Alimentos,170.75,5079.71
2024-10-21,Nordeste,44,Cliente 044,Produto_11,Higiene,58.14,4340.18
2024-10-21,Norte,115,Cliente 115,Produto_12,Limpeza,112.62,6458.49
2024-10-21,Sudeste,52,Cliente 052,Produto_01,Bebidas,125.31,3534.41
2024-10-21,Centro-Oeste,112,Cliente 112,Produto_10,Higiene,136.94,994.71
2024-10-21,Sudeste,51,Cliente 051,Produto_06,Alimentos,176.81,8133.11
2024-10-21,Nordeste,68,Cliente 068,Produto_09,Higiene,174.44,4153.22
2024-10-21,Norte,77,Cliente 077,Produto_09,Higiene,206.61,2614.42
2024-10-22,Nordeste,44,Cliente 044,Produto_12,Limpeza,94.19,4340.18
2024-10-22,Nordeste,120,Cliente 120,Produto_11,Higiene,177.95,1825.61
2024-10-22,Centro-Oeste,107,Cliente 107,Produto_13,Limpeza,155.82,5079.71
2024-10-22,Norte,92,Cliente 092,Produto_14,Limpeza,196.3,1354.9
2024-10-22,Sudeste,30,Cliente 030,Produto_12,Limpeza,165.83,649.37
2024-10-22,Centro-Oeste,96,Cliente 096,Produto_02,Bebidas,138.54,271.52
2024-10-22,Sul,97,Cliente 097,Produto_03,Bebidas,195.76,2878.73
2024-10-22,Sudeste,29,Cliente 029,Produto_14,Limpeza,119.87,6319.21
2024-10-22,Nordeste,60,Cliente 060,Produto_13,Limpeza,208.05,3220.54
2024-10-22,Sudeste,53,Cliente 053,Produto_03,Bebidas,5.0,1047.69
2024-10-22,Norte,24,Cliente 024,Produto_02,Bebidas,146.53,10947.0
2024-10-22,Sul,2,Cliente 002,Produto_06,Alimentos,5.0,1964.53
2024-10-22,Sudeste,15,Cliente 015,Produto_07,Alimentos,140.26,638.77
2024-10-22,Norte,39,Cliente 039,Produto_02,Bebidas,126.12,4429.44
2024-10-22,Nordeste,16,Cliente 016,Produto_10,Higiene,101.75,1770.69
2024-10-22,Sudeste,1,Cliente 001,Produto_14,Limpeza,142.85,2672.38
2024-10-22,Nordeste,67,Cliente 067,Produto_01,Bebidas,29.61,2091.75
2024-10-22,Sudeste,17,Cliente 017,Produto_03,Bebidas,108.31,2200.5
2024-10-22,Centro-Oeste,12,Cliente 012,Produto_09,Higiene,142.11,1917.65
2024-10-22,Centro-Oeste,12,Cliente 012,Produto_01,Bebidas,92.47,1917.65
2024-10-22,Sul,106,Cliente 106,Produto_12,Limpeza,78.61,9272.59
2024-10-22,Norte,42,Cliente 042,Produto_12,Limpeza,133.57,2874.86
2024-10-22,Nordeste,76,Cliente 076,Produto_06,Alimentos,198.1,2809.66
2024-10-22,Nordeste,67,Cliente 067,Produto_14,Limpeza,170.09,2091.75
2024-10-22,Sul,48,Cliente 048,Produto_14,Limpeza,129.38,2977.27
2024-10-22,Sul,18,Cliente 018,Produto_11,Higiene,123.57,3366.91
2024-10-22,Centro-Oeste,31,Cliente 031,Produto_09,Higiene,161.4,1030.59
2024-10-22,Norte,119,Cliente 119,Produto_10,Higiene,181.79,2637.62
2024-10-22,Norte,42,Cliente 042,Produto_09,Higiene,122.63,2874.86
2024-10-22,Sudeste,23,Cliente 023,Produto_06,Alimentos,225.51,2618.46
2024-10-22,Nordeste,74,Cliente 074,Produto_03,Bebidas,38.3,780.38
2024-10-22,Nordeste,21,Cliente 021,Produto_07,Alimentos,98.93,321.16
2024-10-22,Sudeste,57,Cliente 057,Produto_02,Bebidas,136.85,2054.28
2024-10-22,Nordeste,21,Cliente 021,Produto_11,Higiene,5.95,321.16
2024-10-22,Sul,38,Cliente 038,Produto_01,Bebidas,255.91,1926.75
2024-10-22,Sul,22,Cliente 022,Produto_06,Alimentos,204.26,2449.01
2024-10-22,Nordeste,47,Cliente 047,Produto_14,Limpeza,300.39,1400.82
2024-10-22,Sudeste,52,Cliente 052,Produto_13,Limpeza,190.83,3534.41
2024-10-22,Centro-Oeste,90,Cliente 090,Produto_01,Bebidas,206.35,1692.94
2024-10-22,Nordeste,14,Cliente 014,Produto_10,Higiene,123.44,3040.37
2024-10-22,Norte,95,Cliente 095,Produto_14,Limpeza,138.46,1438.57
2024-10-23,Norte,86,Cliente 086,Produto_14,Limpeza,256.87,1282.2
2024-10-23,Centro-Oeste,8,Cliente 008,Produto_01,Bebidas,157.59,3192.19
2024-10-23,Centro-Oeste,96,Cliente 096,Produto_04,Bebidas,7.33,271.52
2024-10-23,Centro-Oeste,96,Cliente 096,Produto_10,Higiene,24.29,271.52
2024-10-23,Sudeste,53,Cliente 053,Produto_13,Limpeza,96.3,1047.69
2024-10-23,Nordeste,21,Cliente 021,Produto_02,Bebidas,181.06,321.16
2024-10-23,Norte,111,Cliente 111,Produto_07,Alimentos,5.0,4320.1
2024-10-23,Sul,10,Cliente 010,Produto_14,Limpeza,100.04,4884.02
2024-10-23,Nordeste,74,Cliente 074,Produto_01,Bebidas,252.04,780.38
2024-10-23,Nordeste,74,Cliente 074,Produto_05,Alimentos,164.22,780.38
2024-10-23,Centro-Oeste,9,Cliente 009,Produto_10,Higiene,66.43,2692.74
2024-10-23,Nordeste,47,Cliente 047,Produto_03,Bebidas,127.98,1400.82
2024-10-23,Sul,73,Cliente 073,Produto_04,Bebidas,89.54,2937.93
2024-10-23,Sudeste,32,Cliente 032,Produto_05,Alimentos,98.04,1555.9
2024-10-23,Centro-Oeste,91,Cliente 091,Produto_13,Limpeza,190.08,5257.22
2024-10-23,Nordeste,58,Cliente 058,Produto_04,Bebidas,159.15,1306.03
2024-10-23,Centro-Oeste,112,Cliente 112,Produto_04,Bebidas,62.9,994.71
2024-10-23,Centro-Oeste,35,Cliente 035,Produto_01,Bebidas,65.27,1108.77
2024-10-23,Nordeste,45,Cliente 045,Produto_03,Bebidas,130.97,3653.07
2024-10-23,Nordeste,64,Cliente 064,Produto_08,Alimentos,210.72,1180.38
2024-10-23,Sudeste,59,Cliente 059,Produto_04,Bebidas,105.74,2353.65
2024-10-23,Sul,48,Cliente 048,Produto_14,Limpeza,80.28,2977.27
2024-10-23,Centro-Oeste,93,Cliente 093,Produto_05,Alimentos,204.93,4060.47
2024-10-23,Sul,18,Cliente 018,Produto_08,Alimentos,63.11,3366.91
2024-10-23,Centro-Oeste,7,Cliente 007,Produto_07,Alimentos,100.37,4724.66
2024-10-23,Norte,46,Cliente 046,Produto_05,Alimentos,127.55,3120.34
2024-10-23,Sul,106,Cliente 106,Produto_02,Bebidas,64.29,9272.59
2024-10-23,Norte,24,Cliente 024,Produto_11,Higiene,159.1,10947.0
2024-10-23,Sudeste,70,Cliente 070,Produto_14,Limpeza,15.29,2361.6
2024-10-23,Centro-Oeste,37,Cliente 037,Produto_02,Bebidas,165.34,1269.3
2024-10-23,Centro-Oeste,26,Cliente 026,Produto_01,Bebidas,109.53,3130.59
2024-10-24,Sul,72,Cliente 072,Produto_11,Higiene,72.35,564.3
2024-10-24,Nordeste,74,Cliente 074,Produto_12,Limpeza,150.05,780.38
2024-10-24,Nordeste,49,Cliente 049,Produto_02,Bebidas,113.4,3111.56
2024-10-24,Sudeste,69,Cliente 069,Produto_05,Alimentos,53.99,3532.96
2024-10-24,Sudeste,52,Cliente 052,Produto_01,Bebidas,182.72,3534.41
2024-10-24,Nordeste,40,Cliente 040,Produto_04,Bebidas,226.39,793.71
2024-10-24,Sudeste,51,Cliente 051,Produto_12,Limpeza,139.42,8133.11
2024-10-24,Norte,34,Cliente 034,Produto_09,Higiene,125.73,2635.14
2024-10-24,Centro-Oeste,27,Cliente 027,Produto_09,Higiene,41.57,5430.32
2024-10-24,Sudeste,15,Cliente 015,Produto_07,Alimentos,178.58,638.77
2024-10-24,Norte,25,Cliente 025,Produto_04,Bebidas,218.6,2145.69
2024-10-24,Norte,34,Cliente 034,Produto_07,Alimentos,120.03,2635.14
2024-10-24,Nordeste,99,Cliente 099,Produto_02,Bebidas,79.92,2284.33
2024-10-24,Sul,54,Cliente 054,Produto_14,Limpeza,126.27,4354.92
2024-10-24,Norte,77,Cliente 077,Produto_05,Alimentos,91.37,2614.42
2024-10-24,Centro-Oeste,35,Cliente 035,Produto_09,Higiene,204.58,1108.77
2024-10-24,Centro-Oeste,3,Cliente 003,Produto_09,Higiene,235.15,2098.28
2024-10-24,Sul,73,Cliente 073,Produto_06,Alimentos,109.56,2937.93
2024-10-24,Sudeste,62,Cliente 062,Produto_06,Alimentos,10.79,6503.29
2024-10-24,Nordeste,61,Cliente 061,Produto_13,Limpeza,120.45,2525.26
2024-10-24,Sudeste,52,Cliente 052,Produto_02,Bebidas,173.33,3534.41
2024-10-24,Norte,71,Cliente 071,Produto_04,Bebidas,137.58,1192.59
2024-10-24,Sul,10,Cliente 010,Produto_09,Higiene,125.04,4884.02
2024-10-24,Sul,63,Cliente 063,Produto_09,Higiene,68.57,3917.87
2024-10-24,Centro-Oeste,112,Cliente 112,Produto_02,Bebidas,97.94,994.71
2024-10-24,Sudeste,69,Cliente 069,Produto_11,Higiene,115.94,3532.96
2024-10-24,Sudeste,101,Cliente 101,Produto_13,Limpeza,72.99,4579.22
2024-10-24,Nordeste,104,Cliente 104,Produto_11,Higiene,231.91,766.96
2024-10-24,Nordeste,49,Cliente 049,Produto_05,Alimentos,118.87,3111.56
2024-10-24,Sudeste,59,Cliente 059,Produto_03,Bebidas,77.85,2353.65
2024-10-24,Nordeste,16,Cliente 016,Produto_11,Higiene,95.52,1770.69
2024-10-24,Sudeste,51,Cliente 051,Produto_02,Bebidas,110.86,8133.11
2024-10-24,Sudeste,29,Cliente 029,Produto_06,Alimentos,147.26,6319.21
2024-10-24,Centro-Oeste,27,Cliente 027,Produto_06,Alimentos,78.93,5430.32
2024-10-25,Centro-Oeste,26,Cliente 026,Produto_09,Higiene,145.51,3130.59
2024-10-25,Nordeste,117,Cliente 117,Produto_05,Alimentos,199.29,1040.31
2024-10-25,Sudeste,30,Cliente 030,Produto_05,Alimentos,87.91,649.37
2024-10-25,Centro-Oeste,109,Cliente 109,Produto_13,Limpeza,58.33,1364.75
2024-10-25,Nordeste,76,Cliente 076,Produto_13,Limpeza,26.63,2809.66
2024-10-25,Sudeste,62,Cliente 062,Produto_07,Alimentos,107.01,6503.29
2024-10-25,Centro-Oeste,109,Cliente 109,Produto_03,Bebidas,170.77,1364.75
2024-10-25,Nordeste,64,Cliente 064,Produto_08,Alimentos,131.49,1180.38
2024-10-25,Sudeste,57,Cliente 057,Produto_06,Alimentos,57.47,2054.28
2024-10-25,Nordeste,67,Cliente 067,Produto_10,Higiene,131.39,2091.75
2024-10-25,Norte,25,Cliente 025,Produto_01,Bebidas,59.5,2145.69
2024-10-25,Sudeste,80,Cliente 080,Produto_08,Alimentos,140.33,5146.29
2024-10-25,Sudeste,43,Cliente 043,Produto_08,Alimentos,188.79,3037.79
2024-10-25,Sudeste,103,Cliente 103,Produto_02,Bebidas,102.54,1436.25
2024-10-25,Norte,24,Cliente 024,Produto_13,Limpeza,192.51,10947.0
2024-10-25,Nordeste,117,Cliente 117,Produto_04,Bebidas,184.39,1040.31
2024-10-25,Sul,4,Cliente 004,Produto_12,Limpeza,171.56,3257.27
2024-10-25,Sudeste,50,Cliente 050,Produto_08,Alimentos,222.78,1356.13
2024-10-25,Sudeste,89,Cliente 089,Produto_02,Bebidas,27.55,347.23
2024-10-25,Sul,10,Cliente 010,Produto_06,Alimentos,40.18,4884.02
2024-10-25,Sudeste,11,Cliente 011,Produto_03,Bebidas,81.34,1372.03
2024-10-25,Norte,102,Cliente 102,Produto_09,Higiene,136.5,1688.45
2024-10-25,Sudeste,32,Cliente 032,Produto_08,Alimentos,134.52,1555.9
2024-10-25,Norte,100,Cliente 100,Produto_02,Bebidas,130.34,3610.95
2024-10-25,Centro-Oeste,94,Cliente 094,Produto_07,Alimentos,79.85,2589.29
2024-10-25,Norte,95,Cliente 095,Produto_04,Bebidas,278.22,1438.57
2024-10-25,Nordeste,14,Cliente 014,Produto_08,Alimentos,185.53,3040.37
2024-10-25,Centro-Oeste,7,Cliente 007,Produto_05,Alimentos,101.54,4724.66
2024-10-25,Sul,73,Cliente 073,Produto_13,Limpeza,11.98,2937.93
2024-10-26,Nordeste,47,Cliente 047,Produto_12,Limpeza,46.72,1400.82
2024-10-26,Centro-Oeste,109,Cliente 109,Produto_02,Bebidas,134.84,1364.75
2024-10-26,Norte,25,Cliente 025,Produto_13,Limpeza,227.49,2145.69
2024-10-26,Norte,39,Cliente 039,Produto_10,Higiene,113.58,4429.44
2024-10-26,Sudeste,80,Cliente 080,Produto_04,Bebidas,219.83,5146.29
2024-10-26,Sudeste,101,Cliente 101,Produto_07,Alimentos,100.11,4579.22
2024-10-26,Sudeste,57,Cliente 057,Produto_04,Bebidas,194.85,2054.28
2024-10-26,Sudeste,32,Cliente 032,Produto_08,Alimentos,163.65,1555.9
2024-10-26,Sudeste,69,Cliente 069,Produto_10,Higiene,244.32,3532.96
2024-10-26,Sudeste,79,Cliente 079,Produto_06,Alimentos,79.36,5238.49
2024-10-26,Sudeste,59,Cliente 059,Produto_01,Bebidas,62.3,2353.65
2024-10-26,Sudeste,103,Cliente 103,Produto_04,Bebidas,60.71,1436.25
2024-10-26,Nordeste,21,Cliente 021,Produto_12,Limpeza,79.98,321.16
2024-10-26,Sudeste,30,Cliente 030,Produto_06,Alimentos,80.09,649.37
2024-10-26,Sudeste,69,Cliente 069,Produto_11,Higiene,43.2,3532.96
2024-10-26,Sul,75,Cliente 075,Produto_11,Higiene,308.87,1149.31
2024-10-26,Sul,83,Cliente 083,Produto_11,Higiene,76.55,3635.9
2024-10-26,Norte,42,Cliente 042,Produto_14,Limpeza,137.49,2874.86
2024-10-26,Sudeste,41,Cliente 041,Produto_12,Limpeza,142.52,500.37
2024-10-26,Sul,54,Cliente 054,Produto_13,Limpeza,93.23,4354.92
2024-10-26,Nordeste,61,Cliente 061,Produto_08,Alimentos,149.66,2525.26
2024-10-26,Sul,75,Cliente 075,Produto_14,Limpeza,80.77,1149.31
2024-10-26,Nordeste,16,Cliente 016,Produto_03,Bebidas,5.0,1770.69
